"gameDate","chosenTeam","homeaway","oppTeam"
"20160405","DEN","home","OKC"
"20160405","DET","away","MIA"
"20160405","GS","home","MIN"
"20160405","LAC","home","LAL"
"20160405","LAL","away","LAC"
"20160405","MEM","home","CHI"
"20160405","MIA","home","DET"
"20160405","MIL","home","CLE"
"20160405","MIN","away","GS"
"20160405","NOR","away","PHI"
"20160405","OKC","away","DEN"
"20160405","PHI","home","NOR"
"20160405","PHO","away","ATL"
"20160405","POR","away","SAC"
"20160405","SAC","home","POR"
"20160405","SA","away","UTA"
"20160405","TOR","home","CHA"
"20160405","UTA","home","SAS"
"20160406","BOS","home","NOR"
"20160406","BKN","away","WSH"
"20160406","CHA","away","NYK"
"20160406","CLE","away","IND"
"20160406","DAL","home","HOU"
"20160406","DET","away","ORL"
"20160406","HOU","away","DAL"
"20160406","IND","home","CLE"
"20160406","LAC","away","LAL"
"20160406","LAL","home","LAC"
"20160406","NOR","away","BOS"
"20160406","NY","home","CHA"
"20160406","OKC","away","POR"
"20160406","ORL","home","DET"
"20160406","POR","home","OKC"
"20160406","WSH","home","BKN"
"20160407","ATL","home","TOR"
"20160407","CHI","away","MIA"
"20160407","GS","home","SAS"
"20160407","HOU","home","PHO"
"20160407","MIA","home","CHI"
"20160407","MIN","away","SAC"
"20160407","PHO","away","HOU"
"20160407","SAC","home","MIN"
"20160407","SA","away","GS"
"20160407","TOR","away","ATL"
"20160408","BOS","home","MIL"
"20160408","BKN","away","CHA"
"20160408","CHA","home","BKN"
"20160408","DAL","home","MEM"
"20160408","DEN","home","SAS"
"20160408","DET","home","WSH"
"20160408","IND","away","TOR"
"20160408","LAC","away","UTA"
"20160408","LAL","away","NOR"
"20160408","MEM","away","DAL"
"20160408","MIA","away","ORL"
"20160408","MIL","away","BOS"
"20160408","NOR","home","LAL"
"20160408","NY","away","PHI"
"20160408","ORL","home","MIA"
"20160408","PHI","home","NYK"
"20160408","SA","away","DEN"
"20160408","TOR","home","IND"
"20160408","UTA","home","LAC"
"20160408","WSH","away","DET"
"20160409","ATL","home","BOS"
"20160409","BOS","away","ATL"
"20160409","CHI","home","CLE"
"20160409","CLE","away","CHI"
"20160409","GS","away","MEM"
"20160409","MEM","home","GS"
"20160409","MIN","away","POR"
"20160409","NOR","home","PHO"
"20160409","OKC","away","SAC"
"20160409","PHO","away","NOR"
"20160409","POR","home","MIN"
"20160409","SAC","home","OKC"
"20160410","BKN","away","IND"
"20160410","CHA","away","WSH"
"20160410","DAL","away","LAC"
"20160410","DEN","home","UTA"
"20160410","GS","away","SAS"
"20160410","HOU","home","LAL"
"20160410","IND","home","BKN"
"20160410","LAC","home","DAL"
"20160410","LAL","away","HOU"
"20160410","MIA","home","ORL"
"20160410","MIL","away","PHI"
"20160410","NY","home","TOR"
"20160410","ORL","away","MIA"
"20160410","PHI","home","MIL"
"20160410","SA","home","GS"
"20160410","TOR","away","NYK"
"20160410","UTA","away","DEN"
"20160410","WSH","home","CHA"
"20160411","ATL","away","CLE"
"20160411","BOS","home","CHA"
"20160411","BKN","home","WSH"
"20160411","CHA","away","BOS"
"20160411","CHI","away","NOR"
"20160411","CLE","home","ATL"
"20160411","DAL","away","UTA"
"20160411","HOU","away","MIN"
"20160411","LAL","away","OKC"
"20160411","MIL","away","ORL"
"20160411","MIN","home","HOU"
"20160411","NOR","home","CHI"
"20160411","OKC","home","LAL"
"20160411","ORL","home","MIL"
"20160411","PHO","home","SAC"
"20160411","SAC","away","PHO"
"20160411","UTA","home","DAL"
"20160411","WSH","away","BKN"
"20160412","DET","home","MIA"
"20160412","IND","home","NYK"
"20160412","LAC","home","MEM"
"20160412","MEM","away","LAC"
"20160412","MIA","away","DET"
"20160412","NY","away","IND"
"20160412","OKC","away","SAS"
"20160412","PHI","away","TOR"
"20160412","SA","home","OKC"
"20160412","TOR","home","PHI"
"20160413","ATL","away","WSH"
"20160413","BOS","home","MIA"
"20160413","BKN","home","TOR"
"20160413","CHA","home","ORL"
"20160413","CHI","home","PHI"
"20160413","CLE","home","DET"
"20160413","DAL","home","SAS"
"20160413","DEN","away","POR"
"20160413","DET","away","CLE"
"20160413","GS","home","MEM"
"20160413","HOU","home","SAC"
"20160413","IND","away","MIL"
"20160413","LAC","away","PHO"
"20160413","LAL","home","UTA"
"20160413","MEM","away","GS"
"20160413","MIA","away","BOS"
"20160413","MIL","home","IND"
"20160413","MIN","home","NOR"
"20160413","NOR","away","MIN"
"20160413","ORL","away","CHA"
"20160413","PHI","away","CHI"
"20160413","PHO","home","LAC"
"20160413","POR","home","DEN"
"20160413","SAC","away","HOU"
"20160413","SA","away","DAL"
"20160413","TOR","away","BKN"
"20160413","UTA","away","LAL"
"20160413","WSH","home","ATL"
